x	y	zb	h	qx	qy
227287.665	2564503.900	591.440		1.24436	-2.63484	-4.32848
226865.690	2562040.901	538.813		2.8592	-5.77186	-7.34526
227044.605	2563019.261	563.420		0	0	0
227378.061	2564308.294	589.320		0	0	0
227098.217	2562597.646	586.593		0	0	0
226714.526	2562959.423	560.430		0	0	0
226717.644	2563513.760	566.683		1.57656	-2.50446	-4.67198
226559.287	2563283.204	580.250		0	0	0
227400.034	2564270.648	589.170		0	0	0
226823.812	2563622.212	568.853		2.20323	-5.71228	-9.83187
227443.495	2564296.018	589.947		0	0	0
227166.160	2562298.619	573.607		0	0	0
227481.945	2564169.705	603.620		0	0	0
226925.910	2563377.653	582.950		0	0	0
226691.603	2563198.395	560.167		1.43007	-1.24049	-5.97004
226684.796	2563182.469	559.657		1.67395	-0.955977	-4.58547
226862.826	2562161.421	541.220		1.86758	-6.444	-4.23302
226649.689	2563329.328	562.733		1.51948	-2.2624	-2.39939
227440.272	2564008.577	603.437		0	0	0
226564.901	2563309.059	579.273		0	0	0
226632.730	2563276.928	562.157		1.06915	-1.37782	-3.32254
226779.964	2562705.419	595.140		0	0	0
227011.158	2562572.068	576.567		0	0	0
226926.759	2563926.682	619.910		0	0	0
226489.759	2562217.277	583.427		0	0	0
226853.631	2562165.351	541.357		1.6439	-5.19027	-2.84968
227371.841	2563924.808	581.653		0	0	0
227386.901	2564379.861	589.967		-0.00259496	0	0
226568.720	2563228.942	563.523		0	0	0
227122.631	2564473.981	588.880		1.00757	-1.46491	-3.24437
227099.672	2563504.304	576.890		0	0	0
226665.201	2563708.747	651.813		0	0	0
226747.737	2563456.947	564.880		2.99326	-0.887959	-8.91608
226705.223	2563471.979	565.017		3.29342	-1.18137	-5.46903
226902.969	2562891.436	555.033		2.41463	1.12469	-7.54196
226780.224	2563622.006	569.167		1.67749	-2.79672	-4.61335
226910.508	2563481.557	565.913		3.65369	-6.87073	-3.95014
226794.415	2562802.841	580.600		0	0	0
226848.998	2563146.819	558.220		2.91342	0.851366	-9.91657
226643.326	2562004.091	537.533		0	0	0
226978.705	2563857.388	574.883		2.0037	-3.76261	-6.89442
227254.447	2563764.646	577.510		0	0	0
227190.079	2563792.158	577.563		0.351754	-0.0329649	-0.449605
226769.001	2563812.028	656.810		0	0	0
226561.556	2563288.513	578.540		0	0	0
227249.433	2563854.692	579.797		0	0	0
226845.428	2563660.064	568.650		3.16604	-12.6664	-13.2495
227022.870	2563006.575	562.700		0	0	0
227456.637	2564186.806	587.797		0	0	0
226638.914	2562210.034	544.090		0	0	0
226955.064	2564005.626	624.150		0	0	0
226832.888	2563643.448	568.537		3.18861	-9.28043	-12.3495
227215.634	2563724.727	576.247		0	0	0
226736.617	2562896.611	583.197		0	0	0
227211.662	2562379.632	565.357		0	0	0
226881.733	2563745.007	578.607		0	0	0
226903.190	2562115.915	540.693		2.11189	-8.48044	-10.6541
226919.685	2562752.437	552.127		1.31459	2.1014	-6.20596
227021.795	2562991.338	564.740		0	0	0
227054.413	2563614.691	572.153		0.307547	-0.0930854	-0.367842
227142.447	2564405.861	586.533		2.49387	-2.51568	-10.4814
226921.253	2563392.201	582.987		0	0	0
226775.311	2562719.969	601.393		0	0	0
227060.109	2562165.001	608.787		0	0	0
227006.630	2563044.910	570.900		0	0	0
226912.896	2563461.700	570.337		0	0	0
226767.321	2563439.158	564.907		2.44603	-2.03492	-8.89973
226722.182	2563524.378	566.873		1.96731	-1.26289	-6.28757
226868.599	2563854.220	614.170		0	0	0
227064.891	2562367.017	548.030		0	0	0
226958.731	2562500.295	547.633		2.82007	1.54498	-12.42
226917.178	2562797.460	553.107		1.51679	2.09839	-8.39882
226919.566	2562777.603	552.770		1.33451	1.7907	-6.43859
226677.489	2562300.286	586.757		0	0	0
226978.693	2563373.929	582.277		0	0	0
227133.607	2564334.294	584.540		3.5595	2.43306	-16.6987
227008.661	2563100.551	579.830		0	0	0
226880.023	2562163.489	541.280		2.06588	-8.02398	-5.44467
227012.124	2563095.931	578.767		0	0	0
226943.333	2562845.929	571.873		0	0	0
226794.177	2562853.173	565.930		0	0	0
227149.373	2564396.622	586.097		2.81349	-2.15489	-12.5381
227298.411	2564414.544	589.263		0.682442	0.215687	-2.452
227254.804	2563689.148	576.927		0	0	0
226999.937	2562762.088	572.567		0	0	0
226820.807	2562800.979	555.293		0	0	0
226977.618	2563358.691	582.310		0	0	0
226983.701	2563042.153	576.040		0	0	0
226678.921	2562240.026	552.197		0	0	0
227402.890	2563908.398	600.077		0	0	0
226616.366	2563098.699	564.720		0	0	0
226630.461	2563271.619	562.047		0.931963	-1.20763	-3.25302
227365.564	2563758.123	627.533		0	0	0
226952.795	2564000.318	623.170		0	0	0
226663.875	2562268.433	572.533		0	0	0
226734.467	2562866.136	598.603		0	0	0
226744.155	2563486.732	565.643		2.31151	-1.03177	-8.26088
226670.949	2563442.677	595.107		0	0	0
226881.692	2562052.897	539.117		2.51557	-3.85065	-8.15466
227394.889	2563902.399	598.577		0	0	0
226939.865	2562608.819	549.237		2.90187	-0.0266806	-14.212
226840.409	2563508.380	567.353		1.8124	-3.3828	-5.65007
226765.742	2562315.935	587.620		0	0	0
226653.741	2561990.256	537.250		0	0	0
226688.971	2563026.854	557.113		3.04507	4.04259	-8.07807
226942.157	2563581.048	569.073		1.94782	-5.18024	-6.43033
226782.469	2562660.396	604.583		0	0	0
227086.626	2562379.703	559.743		0	0	0
226994.430	2562227.607	543.077		3.73491	-0.563558	-14.2569
226832.491	2562026.836	538.860		1.72273	-6.18631	-2.42185
227035.322	2564257.006	657.773		0	0	0
227219.782	2562360.464	565.883		0	0	0
227019.041	2562603.233	580.367		0	0	0
226870.750	2563884.695	632.057		0	0	0
226863.070	2562352.819	576.237		0	0	0
227168.226	2563804.638	577.770		0.251357	0.00547365	-0.258965
227202.138	2563667.707	574.703		0	0	0
226849.582	2562537.530	549.310		1.58001	0	0
227101.561	2562618.193	587.753		0	0	0
226779.267	2563581.603	567.763		2.61378	-6.57826	-9.85754
226904.538	2563531.199	567.173		2.50117	-4.76052	-6.29337
226890.769	2562074.133	540.170		1.71832	-3.56738	-7.01389
226776.879	2563601.460	567.743		3.00152	-7.3807	-10.6226
226772.561	2562815.321	602.520		0	0	0
226866.902	2562756.162	551.157		2.57949	1.30493	-16.7122
226936.525	2562830.002	566.173		0	0	0
226536.358	2563280.447	593.520		0	0	0
226742.842	2563521.827	565.930		2.751	-3.95121	-11.0886
226785.695	2562706.108	588.460		0	0	0
226807.311	2562743.960	567.430		0	0	0
226720.988	2563534.307	567.527		1.33897	-0.411995	-3.31258
226648.000	2561989.555	536.990		0	0	0
227312.500	2564345.734	587.177		1.36098	-1.28754	-3.80324
227029.565	2563289.397	597.810		0	0	0
226972.973	2563856.699	575.280		1.50851	-3.32552	-4.09937
227330.878	2563854.414	582.083		0	0	0
226995.546	2563934.954	586.933		0	0	0
226869.172	2562761.471	551.247		2.5065	1.58623	-16.8136
226571.281	2563425.654	589.917		0	0	0
226889.254	2563609.938	569.087		1.24284	-3.72497	-3.49152
226792.145	2562797.532	579.043		0	0	0
227403.259	2564316.360	590.333		0	0	0
227200.944	2563677.636	575.290		0	0	0
227407.916	2564301.812	589.600		0	0	0
226698.149	2562297.735	584.320		0	0	0
227015.825	2563040.980	569.910		0	0	0
226721.333	2562975.349	555.860		3.63722	3.78593	-4.96681
226999.324	2562162.727	560.500		0	0	0
226562.077	2563429.581	591.477		0	0	0
227021.938	2563933.092	578.267		0.32757	0	0
226828.469	2563607.664	568.993		1.8785	-2.15436	-6.66689
226902.851	2562916.601	555.720		1.95832	1.47755	-5.87686
227162.744	2564237.077	582.257		3.68743	0.144122	-19.387
226735.423	2562906.539	581.160		0	0	0
227202.641	2564533.926	589.837		1.41974	-2.60308	-5.71192
226772.917	2562739.824	600.090		0	0	0
226639.300	2563343.186	563.330		0.859508	-1.37759	-0.825669
226904.045	2562906.673	555.597		2.0198	1.21929	-6.1551
226576.240	2563093.874	586.583		0	0	0
226766.609	2563590.153	567.677		2.62146	-6.20989	-8.96485
227099.284	2562371.153	569.087		0	0	0
226958.498	2562792.357	561.323		0	0	0
227016.205	2563932.403	580.027		0	0	0
226657.067	2562252.506	561.273		0	0	0
227171.220	2564142.412	581.147		2.53858	-4.6255	-14.7308
227216.828	2563714.798	575.850		0	0	0
226695.066	2563193.776	560.423		1.32575	-0.844645	-4.81433
227299.723	2564379.450	587.007		2.34721	-4.64632	-9.02377
226898.533	2562130.462	541.130		2.1034	-9.34881	-9.39933
227413.649	2564302.501	590.080		0	0	0
226725.034	2562920.398	582.287		0	0	0
227023.833	2563288.708	597.877		0	0	0
226638.468	2563519.347	603.347		0	0	0
226972.261	2564007.694	615.470		0	0	0
226643.957	2563328.638	562.920		1.3263	-2.14247	-1.79297
226992.915	2563763.413	574.593		0.856915	-1.45475	-2.00338
226804.566	2562839.314	570.970		0	0	0
226916.121	2563507.412	567.057		2.61341	-4.04207	-2.35705
226768.397	2563454.395	565.490		2.22401	-1.59278	-7.12497
227008.542	2563125.717	586.853		0	0	0
226519.280	2563253.213	602.300		0	0	0
226974.734	2562512.292	545.853		4.89577	1.455	-11.6117
227326.102	2563894.128	580.903		0	0	0
226915.165	2563467.009	569.827		0	0	0
226542.061	2562072.486	541.813		0	0	0
227226.504	2563851.934	579.260		0	0	0
227253.272	2564499.764	590.610		1.48086	-3.67795	-4.48453
227145.416	2563776.715	576.293		0.430317	0	0
226572.036	2563032.987	638.450		0	0	0
226939.180	2563968.464	621.293		0	0	0
227020.592	2562517.807	560.843		0	0	0
226814.356	2562709.555	556.973		0	0	0
227042.217	2563039.118	569.803		0	0	0
227214.578	2564434.679	589.243		1.00708	-2.65005	-1.9761
227080.424	2564338.449	615.760		0	0	0
226963.172	2563502.999	566.703		3.08994	-7.00157	-2.58311
227228.068	2564249.968	583.640		2.64224	-5.17269	-7.63216
227023.227	2562931.078	568.510		0	0	0
227215.403	2564016.788	581.543		0.36003	0.0024544	-0.302007
226918.390	2563512.721	566.873		2.82471	-3.7568	-2.36051
226732.198	2562860.827	605.717		0	0	0
227062.907	2564245.216	633.013		0	0	0
227090.367	2564016.862	577.817		3.44917	-6.71431	-16.3938
227269.855	2563902.472	580.800		0	0	0
227274.275	2563938.255	581.753		0	0	0
227196.909	2564533.237	589.930		1.36798	-2.3899	-4.79445
227087.463	2562445.272	567.733		0	0	0
227143.641	2564395.932	586.277		2.63011	-2.04456	-11.3784
226882.447	2563594.011	568.523		1.65531	-5.20596	-4.76259
226880.267	2562354.887	563.937		0	0	0
226942.624	2563238.654	580.247		0	0	0
227300.067	2563820.492	580.387		0	0	0
227007.010	2563936.333	584.670		0	0	0
227024.421	2562921.149	571.430		0	0	0
227400.621	2563903.089	599.803		0	0	0
227352.507	2564375.725	590.123		0.106929	0	0
226749.394	2562862.895	597.820		0	0	0
226827.733	2562791.740	552.237		2.56851	0.562099	-6.69963
226782.351	2562685.562	598.693		0	0	0
226665.217	2563441.987	593.583		0	0	0
227118.158	2562504.360	582.810		0	0	0
226919.584	2563502.793	567.113		2.52759	-5.20555	-2.97728
226638.463	2563277.617	561.907		1.27685	-1.60731	-4.73465
226907.745	2562851.722	553.110		3.77801	-0.816076	-13.9805
226646.702	2563233.284	560.427		2.15039	-3.70084	-6.22084
226894.603	2562477.476	546.353		3.83077	4.23506	-15.2064
227151.990	2564084.704	579.303		4.24788	-7.7198	-19.8248
227486.611	2564155.158	610.713		0	0	0
227293.398	2564504.590	591.657		1.04595	-2.49368	-3.89786
226846.022	2563534.235	567.480		2.01097	-1.92667	-6.65016
227296.861	2564499.970	591.253		1.5902	-4.0827	-4.957
226643.239	2563237.903	560.393		2.2341	-2.89832	-6.01782
227343.899	2564012.096	583.403		0	0	0
226834.201	2563608.354	569.400		1.52532	-1.60146	-3.84298
226917.553	2563447.152	572.467		0	0	0
227152.836	2564392.002	585.730		2.99829	-2.17722	-13.3462
226584.360	2563074.706	597.557		0	0	0
227032.523	2562176.792	586.527		0	0	0
226726.923	2562034.285	538.310		0.192675	-0.0720162	-0.14435
227219.663	2562385.630	566.187		0	0	0
227385.463	2564198.391	587.980		0	0	0
227384.619	2563891.092	597.667		0	0	0
227102.755	2562849.993	580.083		0	0	0
227253.253	2563774.575	577.530		0	0	0
226935.598	2563998.250	632.223		0	0	0
227038.873	2563018.572	563.293		0	0	0
226656.378	2563370.420	564.463		0.269593	0	0
227148.180	2564406.550	586.373		2.63052	-2.37447	-11.7679
226929.866	2563997.560	635.857		0	0	0
226774.491	2563621.317	569.790		1.40961	-3.09563	-1.37481
226988.239	2563052.771	576.443		0	0	0
226506.488	2563311.874	622.487		0	0	0
226710.599	2563548.165	569.167		0	0	0
227313.800	2563827.180	581.047		0	0	0
226987.045	2563062.699	576.480		0	0	0
227225.429	2563836.697	579.007		0	0	0
226595.356	2563418.478	584.870		0	0	0
226723.721	2562955.492	559.550		0.00552748	0	0
227234.506	2563857.933	579.257		0	0	0
227014.174	2563876.762	574.487		3.11148	-10.1521	-14.2777
227332.085	2564327.945	588.740		0	0	0
227148.061	2564431.716	586.653		2.82404	-4.83269	-11.1916
227014.631	2563050.909	574.540		0	0	0
226753.315	2562032.423	538.893		0.0609998	0	0
226754.051	2562848.347	603.227		0	0	0
227412.455	2564312.430	589.987		0	0	0
226741.393	2562856.897	604.860		0	0	0
226769.323	2562286.149	576.013		0	0	0
227052.488	2563050.425	573.850		0	0	0
226583.166	2563084.634	588.473		0	0	0
226684.653	2562240.715	551.330		0	0	0
226767.926	2563796.790	648.087		0	0	0
226707.345	2562293.804	581.863		0	0	0
226898.194	2562931.149	555.840		2.05357	1.68867	-5.68857
226867.721	2562096.541	540.353		1.5099	-5.34664	-6.43315
227074.959	2563879.036	577.287		1.12416	-2.22258	-4.29579
226902.506	2563475.559	565.907		3.55514	-8.08231	-3.41792
226844.234	2563669.992	568.633		3.22653	-12.6763	-13.9627
227312.145	2564421.232	589.390		0.764624	-0.425966	-2.79795
226484.024	2563258.923	632.920		0	0	0
226817.225	2562830.764	561.010		0	0	0
227170.495	2563809.947	577.877		0.286183	-0.038719	-0.39378
226684.314	2563041.402	557.513		2.68446	4.44591	-8.67872
226988.738	2563919.027	585.097		0	0	0
226759.784	2562849.037	596.513		0	0	0
227412.922	2564453.494	592.103		0.389224	0	0
226608.364	2563092.701	569.900		0	0	0
226748.575	2563522.516	566.457		2.2088	-3.74954	-9.03696
227217.322	2564339.325	586.780		0.692308	-0.406384	-2.04648
227182.573	2564410.686	585.410		3.47381	-2.02802	-6.07183
227002.431	2562233.605	543.280		3.58432	0.598696	-13.4363
226643.120	2563263.069	561.187		1.7205	-1.69476	-5.56456
227347.000	2563841.244	585.560		0	0	0
226770.048	2562618.614	597.130		0	0	0
227176.227	2563810.636	577.793		0.350128	-0.0539943	-0.717209
227220.891	2563826.079	578.810		0.0698473	0	0
226491.933	2563214.673	613.570		0	0	0
226667.338	2562263.813	570.317		0	0	0
226975.462	2563086.486	577.833		0	0	0
226688.150	2563686.476	632.017		0	0	0
226972.101	2562340.751	544.653		3.85322	4.07654	-17.3447
227231.361	2562336.677	590.083		0	0	0
227331.960	2564111.381	584.743		0	0	0
227192.943	2563671.638	575.457		0	0	0
226997.815	2563940.263	588.137		0	0	0
227146.491	2563791.952	577.380		-0.00401016	0	0
227146.610	2563766.787	575.857		0.664884	-0.000804374	-0.401139
226940.945	2562865.786	568.887		0	0	0
227331.359	2563995.480	583.177		0	0	0
226860.920	2562322.344	571.217		0	0	0
226652.591	2563692.180	651.113		0	0	0
227075.684	2564211.500	625.377		0	0	0
227377.224	2564242.725	587.670		0	0	0
227342.224	2563880.958	580.777		0	0	0
227355.970	2564371.106	590.013		0.00127192	0	0
227118.150	2562262.629	586.770		0	0	0
227020.397	2564260.243	670.300		0	0	0
226571.563	2563566.745	626.997		0	0	0
227226.623	2563826.769	578.973		0	0	0
227012.233	2562587.306	579.620		0	0	0
226924.835	2563362.415	582.857		0	0	0
227014.384	2562617.781	579.530		0	0	0
227008.163	2562234.295	543.490		3.43381	0.565364	-11.1154
226885.637	2562189.344	541.993		1.84183	-5.28549	-3.46549
226822.606	2563148.681	559.170		1.92152	1.38729	-5.88848
226685.989	2563172.540	559.537		1.81311	-0.811954	-4.94169
226957.678	2563451.978	577.703		0	0	0
227054.995	2563005.402	570.513		0	0	0
227080.769	2562162.450	630.293		0	0	0
227370.647	2563934.736	581.633		0	0	0
227013.437	2563060.837	576.353		0	0	0
227045.343	2563835.185	576.040		1.30827	-2.10286	-4.73402
227385.707	2564389.790	590.950		0.000582468	0	0
227077.306	2562167.069	626.830		0	0	0
227011.049	2563080.694	577.577		0	0	0
226947.063	2563999.628	626.133		0	0	0
226677.602	2562033.390	538.863		0	0	0
226455.722	2562137.643	550.790		0	0	0
226773.162	2561964.361	541.550		0	0	0
226504.686	2562214.037	574.587		0	0	0
226565.138	2563258.727	563.477		0	0	0
227372.917	2563940.045	581.820		0	0	0
226678.701	2563015.547	558.100		2.26889	0.359183	-1.45004
227025.520	2563903.306	575.513		2.27896	-7.22065	-11.4076
226891.140	2562482.095	546.457		3.8432	3.92036	-15.136
227193.442	2564537.810	590.040		1.2638	-2.33948	-4.3989
227177.421	2563800.708	577.267		0.639401	-0.198442	-1.09657
226730.885	2562895.922	586.140		0	0	0
227087.861	2564061.884	578.853		2.91973	-5.25392	-6.80879
226799.683	2563387.653	564.033		2.83948	-5.95353	-11.6606
227010.112	2563765.480	573.830		1.74654	-3.54543	-6.12632
226889.836	2563000.649	555.717		2.4486	3.83915	-6.48833
226666.411	2563432.059	587.280		0	0	0
227228.299	2563957.907	580.600		0.204083	-0.0494856	-0.169052
227108.806	2564467.253	588.323		1.18785	-1.84961	-3.24399
226897.968	2563464.941	567.067		2.06785	0	0
226957.537	2562510.224	547.837		2.34818	2.71637	-11.7649
226995.284	2563018.366	561.710		0	0	0
227372.685	2564232.107	587.487		0	0	0
227268.200	2564496.523	590.880		1.57724	-3.59534	-4.89983
226771.978	2563424.610	564.403		2.95672	-3.80412	-9.97499
227462.369	2564187.496	588.077		0	0	0
226772.222	2563616.008	569.657		1.44788	-0.664633	-2.96912
227037.679	2563028.500	563.423		0	0	0
226740.573	2563516.518	566.117		2.62393	-3.98573	-10.3007
226821.745	2562116.192	539.837		2.1146	-6.47231	-6.51896
227095.948	2562592.337	586.427		0	0	0
227317.264	2563822.560	582.317		0	0	0
226487.276	2563229.222	619.303		0	0	0
226819.970	2562735.410	554.487		0.203246	0	0
227378.299	2564257.962	588.043		0	0	0
227145.792	2564426.407	586.853		2.52448	-4.33107	-10.6889
227270.469	2564501.832	590.917		1.64691	-3.4874	-5.0594
227360.258	2563948.595	582.143		0	0	0
226804.447	2562864.480	554.797		2.26716	0	0
227090.102	2562858.544	577.713		0	0	0
226922.792	2562823.315	553.517		2.90117	5.3903	-11.1793
227342.830	2564238.589	587.780		0	0	0
226868.453	2562670.736	551.100		2.07211	1.68696	-8.03557
226766.732	2563806.719	654.140		0	0	0
226518.086	2563263.141	603.897		0	0	0
226634.130	2562008.022	537.937		0	0	0
227034.715	2563899.376	575.103		2.74706	-9.34217	-15.3736
226613.021	2563078.153	578.627		0	0	0
226748.339	2562364.156	593.093		0	0	0
226729.691	2562905.850	584.213		0	0	0
226884.443	2562199.273	542.160		1.81803	-3.02551	-1.76445
226813.513	2562402.256	594.187		0	0	0
227010.817	2563372.756	598.600		0	0	0
226673.337	2563422.820	595.807		0	0	0
227122.606	2563748.792	575.353		0.913532	-0.141535	-2.52853
227179.775	2562330.473	559.033		0	0	0
226901.775	2562901.364	555.423		2.08499	1.36426	-6.5325
226805.867	2562320.760	586.930		0	0	0
226835.848	2562530.842	554.430		0	0	0
227373.879	2564222.178	587.307		0	0	0
227348.194	2563831.316	586.800		0	0	0
226750.844	2563527.825	566.490		2.20158	-3.45322	-9.3026
227028.840	2562956.933	569.593		0	0	0
227337.092	2563996.170	583.020		0	0	0
227393.814	2563887.162	598.730		0	0	0
226876.923	2562334.341	569.790		0	0	0
227032.065	2563002.645	565.627		0	0	0
227287.409	2563829.042	578.490		0	0	0
227038.760	2563285.467	599.260		0	0	0
226828.558	2562373.849	589.623		0	0	0
226912.402	2562837.174	553.190		3.4791	-0.589125	-13.4284
226917.297	2562772.294	552.737		1.60903	2.38809	-6.67029
226669.387	2563044.643	556.860		3.73872	3.88747	-3.19581
227280.376	2564346.907	586.797		1.6379	-3.01785	-6.73852
226788.083	2562686.251	590.663		0	0	0
226806.835	2562844.623	566.523		0	0	0
227272.962	2563973.350	581.587		0	0	0
226691.359	2563006.997	556.713		3.36067	4.26033	-4.32007
227012.243	2563070.765	576.733		0	0	0
226895.687	2562976.172	555.580		2.52171	3.60856	-6.4976
226885.407	2562481.406	546.650		3.69129	3.89454	-14.8109
227332.197	2564061.049	584.643		0	0	0
226836.204	2562455.344	575.457		0	0	0
226729.346	2563464.807	565.717		2.36563	-0.813817	-6.68085
226580.433	2563421.719	587.833		0	0	0
226521.549	2563258.522	601.130		0	0	0
226959.442	2562349.300	544.530		4.21974	6.01449	-17.3665
226781.159	2562695.491	598.397		0	0	0
226495.491	2562217.966	581.210		0	0	0
227114.604	2563742.794	575.323		0.68311	-0.152547	-1.81674
226811.611	2562804.909	565.577		0	0	0
226946.540	2562166.452	541.520		4.08277	-14.7979	-15.0106
226747.262	2563557.610	566.977		2.42822	-5.64353	-10.0544
227015.582	2562849.582	573.907		0	0	0
226480.354	2563238.476	629.110		0	0	0
226937.030	2563937.989	615.280		0	0	0
226620.197	2563502.042	608.240		0	0	0
226976.199	2563902.411	585.693		0	0	0
226771.474	2562316.624	587.643		0	0	0
227079.748	2564322.782	615.163		0	0	0
227020.839	2562950.935	565.757		0	0	0
226864.496	2562050.829	539.310		2.21957	-3.37683	-7.53773
226825.208	2562111.573	539.743		2.22289	-6.77398	-6.32135
226697.341	2563440.814	577.340		0	0	0
226649.571	2563354.494	563.437		0.990105	-1.89475	-0.607859
226706.374	2562011.652	537.137		0	0	0
226679.758	2562305.595	587.377		0	0	0
227379.612	2564222.868	587.697		0	0	0
227384.387	2564183.154	587.270		0	0	0
226690.647	2563157.992	559.443		1.86966	-0.399283	-4.87642
226995.884	2563134.266	579.773		0	0	0
226779.475	2562322.622	587.910		0	0	0
226930.222	2563922.063	617.510		0	0	0
226893.171	2562537.736	548.480		2.71328	1.65375	-11.9489
226768.997	2563570.296	567.183		2.46282	-7.4786	-10.7199
227052.108	2562159.003	604.373		0	0	0
227214.050	2562359.775	564.433		0	0	0
226512.145	2563312.754	623.850		0	0	0
226510.965	2563322.684	634.563		0	0	0
227147.685	2563782.024	576.933		0	0	0
226637.591	2562003.405	537.527		0	0	0
227144.423	2562285.933	571.003		0	0	0
226777.948	2563374.968	563.697		2.97577	-5.3914	-12.3563
226977.731	2563091.795	577.523		0	0	0
227027.646	2562966.861	569.740		0	0	0
227178.496	2563815.945	577.957		0.412215	-0.0994326	-0.706362
227025.241	2562261.529	543.820		2.8516	0.376232	-0.74897
227128.183	2562324.268	555.553		0	0	0
226796.672	2562324.690	587.783		0	0	0
227172.883	2563790.090	577.167		0.557602	-0.372833	-0.92647
227035.987	2562172.173	591.147		0	0	0
226886.363	2562521.809	548.337		2.16584	0.191269	-11.0207
227150.449	2564411.859	586.280		2.35677	-3.11486	-11.9222
227137.414	2563770.717	575.867		0.793793	0.134426	-2.07281
226777.443	2562266.981	559.713		0	0	0
226982.490	2562326.892	544.503		3.59818	3.25125	-17.8517
226768.248	2562270.912	563.077		0	0	0
227342.712	2564263.755	587.793		0	0	0
227316.802	2564406.684	587.703		2.51141	-4.84764	-7.6448
227201.491	2564543.607	590.190		1.49901	-2.48072	-4.80869
226779.499	2563289.542	561.367		2.19272	0.392313	-12.3858
227224.235	2563846.626	579.137		0	0	0
227326.459	2563818.630	584.420		0	0	0
227389.170	2564385.170	590.617		5.03231e-05	0	0
226923.641	2563372.344	582.947		0	0	0
226729.192	2562039.594	538.033		0.693968	-0.696184	-0.991082
227268.537	2563695.836	576.343		0	0	0
227044.107	2562153.005	601.180		0	0	0
227320.502	2564351.732	587.793		0.833107	0	0
227116.873	2563748.103	575.423		0.744238	-0.223074	-1.81615
226769.216	2562794.775	590.470		0	0	0
227124.601	2562354.054	556.087		0	0	0
226437.450	2562120.338	559.850		0	0	0
227200.594	2563994.863	580.940		0.521751	0.143253	-1.41339
226815.312	2562749.958	556.593		0	0	0
227039.829	2563058.975	578.043		0	0	0
226642.140	2562255.747	565.157		0	0	0
226982.507	2563052.081	577.010		0	0	0
227015.578	2562607.852	578.500		0	0	0
226585.435	2563089.943	584.377		0	0	0
227040.423	2562933.146	573.307		0	0	0
226698.024	2562081.170	540.630		0	0	0
227336.742	2564313.397	588.367		0	0	0
226908.939	2562841.793	552.853		3.89966	-1.30586	-14.2923
227338.167	2564011.407	583.403		0	0	0
227033.378	2562967.551	572.680		0	0	0
226575.290	2563295.200	565.363		0	0	0
227092.120	2562430.724	569.730		0	0	0
226685.633	2563248.038	561.457		1.48367	-2.87185	-4.85493
226719.302	2562919.709	585.143		0	0	0
226978.427	2562215.611	542.950		3.74137	-3.8777	-14.5727
226974.393	2563312.979	582.130		0	0	0
226998.272	2563114.409	578.810		0	0	0
227329.097	2564231.901	587.550		0	0	0
227091.766	2562506.221	581.677		0	0	0
226766.490	2563615.319	571.710		0	0	0
226631.751	2562269.605	579.193		0	0	0
226905.239	2562896.744	555.217		2.2861	0.776856	-7.14502
227108.159	2563893.100	577.527		1.48174	-1.49319	-5.77853
226616.936	2562005.950	537.987		0	0	0
227005.317	2563080.005	577.163		0	0	0
226880.979	2562203.892	542.270		1.73466	-0.266133	0.100025
226728.961	2562331.655	588.827		0	0	0
226653.152	2563324.708	562.597		1.66371	-2.75424	-2.86496
226809.347	2563041.330	557.547		1.09052	1.59799	-4.10352
226922.418	2562173.623	541.687		2.90322	-12.9861	-10.8129
226820.926	2562775.813	554.347		0.347336	0	0
226914.090	2563451.772	571.290		0	0	0
227321.695	2564341.804	587.793		0.611275	-0.308974	-0.0716632
226760.978	2562839.108	600.163		0	0	0
227440.036	2564300.639	589.783		0	0	0
226998.011	2562197.822	542.050		5.01957	-6.53402	-9.84645
227022.972	2562256.220	543.707		2.98734	0.504775	-0.841332
226707.481	2562993.828	556.187		3.25762	3.41025	-5.74842
227319.539	2564069.599	583.927		0	0	0
226683.341	2562275.809	577.363		0	0	0
226828.927	2562781.811	551.967		2.79812	0.571236	-8.31961
227019.143	2564270.200	670.570		0	0	0
227254.565	2563739.480	577.697		0	0	0
226962.691	2563361.932	582.390		0	0	0
226767.684	2563605.390	568.967		1.68561	-5.1759	-2.97094
226973.930	2563897.102	585.817		0	0	0
226797.420	2563624.074	567.997		2.73647	-9.25595	-11.5011
227045.218	2563618.621	571.947		0.512605	-0.0101452	-0.554549
226697.092	2563007.686	556.400		3.61073	5.17632	-6.16165
226924.717	2563387.581	582.927		0	0	0
226785.950	2563380.966	563.883		2.94826	-5.48973	-11.8571
226790.334	2561966.370	552.097		0	0	0
226752.976	2562833.110	618.263		0	0	0
226694.686	2562302.354	586.830		0	0	0
226628.398	2562007.332	537.850		0	0	0
227144.222	2563786.643	576.723		0.103426	0	0
226803.604	2562557.181	580.963		0	0	0
227322.996	2563823.250	583.813		0	0	0
226959.709	2563507.618	566.650		3.14677	-8.11213	-3.45373
227426.538	2564001.890	594.717		0	0	0
226977.233	2562225.539	543.097		3.43843	-2.03529	-15.5853
226892.711	2563363.588	572.620		0	0	0
227442.307	2564305.948	590.023		0	0	0
226718.108	2562929.637	581.317		0	0	0
226778.774	2562715.349	595.547		0	0	0
227085.599	2564298.305	608.980		0	0	0
226688.259	2563177.849	559.727		1.61674	-1.12141	-4.71301
